0,97.11608897498678
1,96.52922093387485
4,96.45833421092017
5,96.05001686014097
8,95.74348485455715
11,95.56213359634782
12,94.14598913216386
13,92.5145620683561
15,92.39650946336943
18,92.23021012927308
20,91.47149704617374
22,90.5093102571821
26,89.33223750622797
27,88.1405614879843
28,84.92672147562234
33,84.46275142714552
42,83.36133586623149
43,81.92684091325751
46,79.44987945731512
58,77.65586949380804
60,77.28045364829185
61,77.04339966410404
65,77.03244084831215
68,75.59509344287378
69,75.26487269863077
71,73.4751680517571
73,73.46449578043806
75,73.23995246244789
77,65.18234651160174
78,65.04197931263569
79,63.73698923929694
88,63.66419263781663
90,63.55530002997043
92,62.20683537308498
93,61.85431933385758
100,61.80956671078292
104,61.712897355971926
105,61.306804647758725
112,60.85792410573154
120,60.36358693742339
122,59.43157009144732
124,59.384463614651914
137,58.71945124186053
140,56.75334065342066
142,56.708678935202684
146,56.15409078142324
154,55.78231741426833
179,55.666150328660706
189,54.86476895565268
191,54.85529480101536
201,54.68824062110267
203,54.36357509551118
204,54.222593556933234
210,53.77952161614556
226,53.26567921744415
229,53.25780834131298
232,52.99813023599698
248,52.97298371294377
250,52.31357979506821
268,52.13010143675859
271,51.93461724922015
273,51.93239656394985
274,51.88131873179305
290,51.55853078006621
297,51.543735322840135
301,50.78070204442112
312,50.586288985926686
314,50.28862837336749
319,49.800403215927645
327,49.27751554795459
341,49.18402027664911
342,48.976376002962105
343,48.890410690914784
362,48.61176118759684
364,48.518532729732314
366,48.43955491852261
379,48.02782039120984
398,47.927196564889385
408,47.75147565697385
434,47.678116434574264
450,47.643525494291644
455,47.58500285901979
457,47.4206023865679
458,47.1704923421622
463,46.73096043885
465,46.51732077186663
472,46.397600778442786
484,46.28954332825594
499,45.989122348961324
503,45.79790445093943
529,45.63654944910038
554,45.45593788235903
555,45.24452377909022
559,44.938987560638985
565,44.76866306922524
582,44.484172652547535
585,44.244719794077916
588,44.19019549459622
591,44.13698002744747
594,43.80991824151975
607,43.774958991050525
641,43.72313609016381
643,43.696438480794384
648,43.60707997466275
650,43.52553288978397
665,43.42721390995922
711,43.2281732710671
730,43.21793695204939
741,43.1092420383479
742,42.98537014550573
748,42.89312328623633
750,42.873160743737095
751,42.75650806608731
755,42.69571266012595
756,42.586709286205924
758,42.453313814287505
771,41.9952913495492
792,41.99269519878375
816,41.934171796645906
823,41.85559496149077
846,41.794778824318804
868,41.11029473902236
879,41.009956214447044
887,40.998862791750405
901,40.92021268681293
905,40.557324603360414
906,40.41609567762418
921,40.01226825640148
932,39.892016307127015
941,39.7385195011854
965,39.55885644767033
974,39.407688167652616
978,39.36293972816132
988,39.33021192565671
989,39.32384081577065
994,39.25886797308134
1000,39.19039000860014
1013,39.168367112736526
1040,39.05286804241105
1057,39.02538190661094
1072,38.99755979147009
1099,38.76612939275884
1135,38.682374296402934
1141,38.57136656743096
1154,38.552241997563776
1184,38.17814102585607
1231,38.10509481901198
1256,38.015147824961936
1269,38.004696269067026
1293,37.80405201749474
1306,37.792145830610664
1318,37.75486109532735
1323,37.324814297338875
1346,37.16457553150378
1352,37.05343597167487
1407,36.91871385774217
1411,36.90885496531687
1429,36.64385745920341
1439,36.5450038284705
1444,36.488595773977636
1491,36.35668421460499
1600,36.25820360491772
1622,36.1897793855271
1692,35.88517336495505
1714,35.81985274804318
1782,35.72373400419052
1789,35.6979169418405
1810,35.58968917001367
1815,35.54978018255711
1871,35.40079231873078
1872,35.308768416642636
1919,35.2896457310431
1963,34.89547951932113
1975,34.852745469513245
1988,34.75978002243432
1989,34.6312567227223
2013,34.55891031632657
2031,34.2057057166793
2045,34.15899186997141
2064,33.72732843397768
2085,33.71995844943687
2129,33.60092098905783
2172,33.48639800042355
2242,33.46982985765444
2246,33.20958375991266
2248,32.96741078130588
2249,32.890636441475955
2349,32.85841095031704
2361,32.78301983261371
2378,32.69544469891375
2382,32.68926926703132
2388,32.06712856683305
2392,31.830148835035498
2404,31.709754713686124
2405,31.678737279598863
2421,31.67788658182466
2490,31.492777139997777
2498,31.434805202294747
2550,31.281145916371177
2555,31.21531768180314
2661,31.15667479455788
2751,31.14579110642274
2786,31.121001635507625
2799,30.957635024894632
2839,30.954708036820644
2862,30.95006380319394
2883,30.929519397895362
2941,30.76519083787815
3009,30.73037793901244
3015,30.35983166873223
3020,30.273514982720982
3230,30.246484213023912
3248,30.148175783996454
3268,29.95063719837399
3277,29.798635138677547
3305,29.767226759759737
3318,29.743606373630247
3345,29.626788090542266
3349,29.62111923473024
3355,29.264372672655387
3387,28.817304130292154
3468,28.815186871216522
3498,28.73250197525219
3651,28.644347490746092
3665,28.539888907414998
3685,28.491824497945988
3697,28.441461220954988
3707,28.346681194049133
3761,28.2880719735674
3842,28.2130252310529
3860,28.104303423880015
3972,28.058205949044368
4209,28.047084389282467
4227,27.981855352289294
4228,27.955732264199792
4237,27.93144976756031
4242,27.712503230632638
4267,27.58462811382402
4300,27.56146978525897
4326,27.544889845916845
4360,27.52358287233559
4381,27.514461401857673
4405,27.467043499187795
4534,27.37200607683568
4561,27.310264507970672
4608,27.305036840702382
4627,27.27041944259996
4699,27.259008307916154
4748,27.191335255447736
4833,27.135562897929127
4852,27.09613420073615
4938,27.085253728723142
4973,26.905745707698017
4998,26.894346087204372
5019,26.65610040666762
5065,26.62771980960236
5185,26.598672460801115
5208,26.576733441250035
5225,26.543972526763245
5375,26.285614624590245
5512,26.277221812470582
5532,26.27024203552499
5540,26.187748506695126
5608,26.10197056542749
5641,26.042660151234216
5663,26.03033954254978
5678,25.80111856720419
5711,25.62009167905367
5758,25.54094022671029
5864,25.5033416951273
5869,25.44225255267794
5882,25.270977202355397
5905,25.234007781604284
6005,25.149082932237313
6234,25.08169831641048
6299,25.057092247620748
6339,25.019436465348598
6425,25.00471355887447
6578,24.93792452820972
6614,24.880670877629832
6621,24.861995614707755
6652,24.67520529442223
6723,24.67520341106463
6994,24.529727419571195
7079,24.521305023291994
7092,24.424574931798478
7191,24.412817476056233
7197,24.346254349457844
7209,24.282780806160716
7290,24.265711945257117
7353,24.23580916160503
7458,24.123808366444845
7465,24.022865814258445
7590,23.980859284477635
7595,23.7661766852045
7620,23.74440472022046
7660,23.716433697262598
7770,23.714437885135585
7797,23.67703487201677
7882,23.67370383273804
7955,23.646528027040198
8299,23.64641409628884
8303,23.570481617215155
8330,23.56174876887639
8407,23.556741408601596
8419,23.517505321577165
8500,23.308880357304425
8637,23.221923117489624
8644,23.16356430417109
8680,23.04913018026511
8867,23.009557662410124
9047,22.889800064704932
9191,22.85685599918926
9285,22.823657514481056
9368,22.786447843822558
9408,22.746488930211328
9587,22.696895847134307
9812,22.6841407669923
9823,22.52037567780086
9852,22.50786758810299
10043,22.442788498748495
10089,22.432803826407675
10096,22.397173014838582
10119,22.30739482173428
10352,22.262360338091725
10398,22.239877263914757
10432,22.173737231860628
10571,22.153271534343503
10609,22.1451855756399
10896,22.143067478265653
11209,22.127533098491813
11258,22.086278137240093
11301,22.05682694359017
11310,21.94885097659269
11367,21.92765623176634
11470,21.906691268395384
11479,21.857314863628176
11640,21.806092498702483
11734,21.789523295118567
11802,21.656391103173565
11864,21.643285994945433
11904,21.573670960869958
12003,21.50992684525976
12068,21.48944360754727
12149,21.46281395821187
12234,21.438391772467703
12390,21.377169492428425
12420,21.363885891564223
12454,21.339671978094014
12457,21.324106263420273
12485,21.280253839296375
12525,21.2493212360361
12569,21.247575025066748
12630,21.22842704394044
12677,21.20144858915749
12740,21.18342338731308
