0,43.27140236650103,54.653622072415835,33.74887030677973
2040,31.64648154211828,39.00223876550287,23.470012459108524
4081,25.192211585472446,30.292606878791062,19.320894901919527
6122,21.22896167365079,25.955306426906223,15.424502416772508
8163,18.671463190229574,22.883133055749557,14.23554125540889
10204,16.86640835723221,21.18124038960855,12.524820378286623
12244,15.412372126308332,19.002756722633368,11.28973580712623
14285,14.330349952381189,19.002756722633368,10.597398945091106
16326,13.416812169141018,17.41984009141099,9.204783640535561
18367,12.62696681424117,16.743784061287823,8.889938040578354
20408,11.959547865646016,16.059917730559008,8.889938040578354
22448,11.388992712531307,14.455789096449024,7.991955645204616
24489,10.821828420691478,13.78379946965198,7.829783892405069
26530,10.38251834828024,13.360714093152993,7.617023114169916
28571,9.988652956753153,12.455484879999084,7.316069106730562
30612,9.643499214939192,12.212043803864397,6.784199500607826
32653,9.33312013140329,12.028638171088186,6.754817292639442
34693,9.044031267997319,11.8408704839581,6.592211980087789
36734,8.826358236909224,11.77603776247976,6.213940950180208
38775,8.60458137846771,11.116205656038652,6.213940950180208
40816,8.401007652166774,11.034185970191276,6.213940950180208
42857,8.240087717275763,11.034185970191276,6.213940950180208
44897,8.10137762155225,10.711374517418143,6.004838440469546
46938,7.977926073239567,10.711374517418143,6.004838440469546
48979,7.877669796140617,10.273187784598328,6.004838440469546
51020,7.79750606351224,10.26494116036289,5.683148535472151
53061,7.711283558891622,10.26494116036289,5.665896676558807
55102,7.640606475618305,10.26494116036289,5.665896676558807
57142,7.565984415394568,10.26494116036289,5.643639364394599
59183,7.492544166317017,10.26494116036289,5.290148004156983
61224,7.435388045140912,10.26494116036289,5.290148004156983
63265,7.383920460872771,10.26494116036289,5.290148004156983
65306,7.338981583852146,10.26494116036289,5.290148004156983
67346,7.304801817096625,10.26494116036289,5.241208309193144
69387,7.270525672598843,9.692931425330201,5.241208309193144
71428,7.243329748335188,9.692931425330201,5.241208309193144
73469,7.214216791738051,9.692931425330201,5.241208309193144
75510,7.182179240642991,9.464293615841555,5.241208309193144
77551,7.158875293179719,9.464293615841555,5.241208309193144
79591,7.130687007888314,9.464293615841555,5.241208309193144
81632,7.103870221954164,9.464293615841555,5.2409599903986175
83673,7.081219729475205,9.464293615841555,4.970531970377098
85714,7.056893005990923,9.464293615841555,4.970531970377098
87755,7.04198770193395,9.464293615841555,4.970531970377098
89795,7.026687613494889,9.464293615841555,4.970531970377098
91836,7.008780418271681,9.464293615841555,4.970531970377098
93877,6.99120485171721,9.232962727806111,4.970531970377098
95918,6.969755147407514,9.232962727806111,4.970531970377098
97959,6.955243753460007,9.232962727806111,4.970531970377098
100000,6.94217434813132,9.232962727806111,4.970531970377098
100000,6.930831300138833,9.232962727806111,4.970531970377098
100001,6.930831300138833,9.232962727806111,4.970531970377098
