0,23.223328141672027
1,21.29180933160058
2,18.77565127654835
3,15.475213881352163
4,13.286583003608522
5,11.026863416544177
6,9.732987654099981
7,8.890242802664964
8,8.048665502949303
9,8.029124166580726
10,7.598197522298386
11,7.464182431625687
12,7.464182431625687
13,6.755776040948292
14,6.746813877966165
15,6.712771714911297
16,6.708854280349852
17,6.708854280349852
18,6.707184419593141
19,6.707184419593141
20,6.707184419593141
21,6.707184419593141
22,6.698032002959499
23,6.698032002959499
24,6.698032002959499
25,6.698032002959499
26,6.698032002959499
27,6.698032002959499
28,6.698032002959499
29,6.5527924917258
